request_id,timestamp,model_version,prompt_version,query_category,retrieval_score,retrieval_success,tool_required,tool_selected_correctly,structured_output_valid,groundedness_score,correctness_score,human_pass,latency_seconds,input_tokens,output_tokens,cost_usd,failure_category
REQ-02230,2026-05-20 17:20:44,model_v1,prompt_v1,product_question,0.944,True,False,True,True,0.791,0.903,True,1.85,2157,559,0.0077,none
REQ-02231,2026-05-20 17:32:42,model_v1,prompt_v1,technical_support,0.802,True,False,True,True,0.738,0.875,True,3.61,830,506,0.0047,none
REQ-02232,2026-05-20 17:37:56,model_v1,prompt_v1,policy,0.742,True,False,True,True,0.683,0.75,False,2.29,2113,726,0.0086,grounding_failure
REQ-02233,2026-05-20 17:48:52,model_v1,prompt_v1,product_question,0.842,True,True,True,True,0.789,0.926,True,4.26,2963,617,0.0096,none
REQ-02234,2026-05-20 17:58:47,model_v1,prompt_v1,account,0.992,True,False,True,True,0.98,0.922,True,3.59,1478,596,0.0065,none
REQ-02235,2026-05-20 18:02:18,model_v1,prompt_v1,product_question,0.81,True,True,True,True,0.8,0.713,True,2.52,1465,109,0.0036,answer_quality_failure
REQ-02236,2026-05-20 18:05:24,model_v1,prompt_v1,policy,0.935,True,True,True,True,0.928,0.822,True,4.07,1421,565,0.0062,none
REQ-02237,2026-05-20 18:05:37,model_v1,prompt_v1,technical_support,0.759,True,False,True,True,0.738,0.681,True,2.91,3078,754,0.0107,answer_quality_failure
REQ-02238,2026-05-20 18:06:15,model_v1,prompt_v1,general,0.748,True,False,True,True,0.882,0.832,True,1.84,3480,220,0.0083,none
REQ-02239,2026-05-20 18:24:40,model_v1,prompt_v1,general,0.837,True,True,True,True,0.812,0.945,True,2.94,2799,633,0.0094,none
REQ-02240,2026-05-20 18:48:50,model_v1,prompt_v1,account,0.866,True,False,True,True,0.925,0.941,True,2.42,2820,406,0.0081,none
REQ-02241,2026-05-20 18:57:48,model_v1,prompt_v1,policy,0.977,True,False,True,True,0.939,0.979,True,2.83,2019,767,0.0086,none
REQ-02242,2026-05-20 18:58:40,model_v1,prompt_v1,product_question,0.844,True,True,True,True,0.794,0.927,True,2.74,2475,424,0.0075,none
REQ-02243,2026-05-20 19:13:19,model_v1,prompt_v1,technical_support,0.953,True,False,True,True,1.0,0.97,True,2.93,640,856,0.0064,none
REQ-02244,2026-05-20 19:19:03,model_v1,prompt_v1,technical_support,0.811,True,True,True,True,0.914,0.912,True,3.31,1760,649,0.0074,none
REQ-02245,2026-05-20 20:12:10,model_v1,prompt_v1,general,0.719,True,True,True,False,0.752,0.768,False,3.38,3243,749,0.011,invalid_structured_output
REQ-02246,2026-05-20 20:24:18,model_v1,prompt_v1,product_question,0.82,True,True,True,True,0.897,0.79,True,2.57,971,802,0.0068,none
REQ-02247,2026-05-20 20:56:45,model_v1,prompt_v1,technical_support,0.838,True,False,True,True,0.843,0.764,True,2.71,3244,410,0.0089,none
REQ-02248,2026-05-20 21:13:14,model_v1,prompt_v1,billing,0.855,True,True,True,True,0.837,0.82,True,2.5,3004,211,0.0073,none
REQ-02249,2026-05-20 21:29:24,model_v1,prompt_v1,technical_support,0.786,True,False,True,True,0.762,0.69,False,2.23,3430,148,0.0077,answer_quality_failure
REQ-02250,2026-05-20 21:31:19,model_v1,prompt_v1,general,0.553,False,False,True,True,0.659,0.643,False,2.22,778,101,0.0022,retrieval_failure
REQ-02251,2026-05-20 21:35:20,model_v1,prompt_v1,product_question,0.757,True,True,True,True,0.814,0.775,False,2.89,3263,167,0.0075,none
REQ-02252,2026-05-20 21:37:00,model_v1,prompt_v1,billing,0.907,True,False,True,True,0.905,0.937,True,2.15,2391,663,0.0088,none
REQ-02253,2026-05-20 22:17:16,model_v1,prompt_v1,general,0.934,True,True,True,True,0.948,0.898,True,3.54,1923,603,0.0075,none
REQ-02254,2026-05-20 22:19:25,model_v1,prompt_v1,policy,0.67,True,False,True,True,0.734,0.812,True,2.41,2893,476,0.0086,none
REQ-02255,2026-05-20 22:20:52,model_v1,prompt_v1,technical_support,0.884,True,False,True,True,0.783,0.816,True,2.87,3052,669,0.0101,none
REQ-02256,2026-05-20 23:21:08,model_v1,prompt_v1,billing,0.86,True,False,True,True,0.887,0.798,True,2.0,1060,509,0.0052,none
REQ-02257,2026-05-20 23:27:22,model_v1,prompt_v1,product_question,0.712,True,False,True,True,0.711,0.857,True,3.07,2222,717,0.0087,none
REQ-02258,2026-05-20 23:27:42,model_v1,prompt_v1,billing,0.718,True,False,True,True,0.649,0.806,True,2.21,1126,377,0.0045,grounding_failure
REQ-02259,2026-05-20 23:45:35,model_v1,prompt_v1,technical_support,0.709,True,True,True,True,0.743,0.763,False,3.33,2691,876,0.0106,none
REQ-02260,2026-05-20 23:46:28,model_v1,prompt_v1,product_question,0.649,True,False,True,True,0.682,0.677,False,1.81,2153,665,0.0083,grounding_failure
REQ-02261,2026-05-20 23:56:12,model_v1,prompt_v1,general,0.624,True,False,True,True,0.644,0.829,True,1.96,805,682,0.0057,grounding_failure
REQ-02262,2026-05-21 00:15:18,model_v1,prompt_v1,technical_support,0.785,True,False,True,True,0.716,0.785,True,3.06,3283,375,0.0088,none
REQ-02263,2026-05-21 00:17:41,model_v1,prompt_v1,general,0.835,True,False,True,True,0.86,0.894,True,1.99,2619,897,0.0106,none
REQ-02264,2026-05-21 00:39:01,model_v1,prompt_v1,general,0.874,True,True,True,True,0.819,0.939,True,3.15,1737,186,0.0046,none
REQ-02265,2026-05-21 00:45:48,model_v1,prompt_v1,billing,0.761,True,False,True,True,0.726,0.802,True,2.43,923,439,0.0045,none
REQ-02266,2026-05-21 00:58:46,model_v1,prompt_v1,account,0.849,True,False,True,True,0.876,0.782,True,2.85,1519,508,0.0061,none
REQ-02267,2026-05-21 01:07:45,model_v1,prompt_v1,product_question,0.889,True,False,True,True,0.86,0.855,True,2.32,1275,275,0.0042,none
REQ-02268,2026-05-21 01:14:06,model_v1,prompt_v1,policy,0.777,True,True,True,True,0.827,0.776,True,2.31,2524,888,0.0104,none
REQ-02269,2026-05-21 01:33:33,model_v1,prompt_v1,technical_support,0.884,True,True,True,True,0.86,0.862,True,3.05,1338,511,0.0057,none
REQ-02270,2026-05-21 01:51:58,model_v1,prompt_v1,product_question,0.777,True,False,True,True,0.826,0.827,True,3.48,2021,676,0.0081,none
REQ-02271,2026-05-21 01:57:45,model_v1,prompt_v1,product_question,0.839,True,False,True,True,0.739,0.789,True,2.82,1279,148,0.0034,none
REQ-02272,2026-05-21 01:59:02,model_v1,prompt_v1,policy,0.806,True,False,True,True,0.921,0.822,False,1.81,643,212,0.0026,none
REQ-02273,2026-05-21 02:15:20,model_v1,prompt_v1,product_question,0.912,True,False,True,True,0.768,0.862,True,2.26,782,548,0.0049,none
REQ-02274,2026-05-21 02:15:45,model_v1,prompt_v1,billing,0.934,True,False,True,True,0.963,0.821,True,4.09,1419,697,0.007,none
REQ-02275,2026-05-21 02:25:28,model_v1,prompt_v1,billing,0.936,True,True,True,True,0.896,0.876,True,3.6,1884,433,0.0064,none
REQ-02276,2026-05-21 02:35:03,model_v1,prompt_v1,billing,0.909,True,False,True,True,1.0,0.926,True,2.07,1570,295,0.0049,none
REQ-02277,2026-05-21 02:38:00,model_v1,prompt_v1,general,0.759,True,False,True,True,0.793,0.801,True,1.85,2841,364,0.0079,none
REQ-02278,2026-05-21 03:08:22,model_v1,prompt_v1,general,0.92,True,True,True,True,0.942,0.855,True,3.15,2595,651,0.0091,none
REQ-02279,2026-05-21 03:24:02,model_v1,prompt_v1,policy,0.781,True,False,True,True,0.659,0.736,True,2.95,2733,224,0.0068,grounding_failure
REQ-02280,2026-05-21 03:27:26,model_v1,prompt_v1,billing,0.974,True,False,True,True,1.0,0.848,True,4.53,1318,856,0.0078,none
REQ-02281,2026-05-21 03:35:06,model_v1,prompt_v1,product_question,0.815,True,True,True,True,0.859,0.785,True,3.81,1206,449,0.0051,none
REQ-02282,2026-05-21 03:54:23,model_v1,prompt_v1,account,0.9,True,True,True,True,0.757,0.732,False,3.05,1951,235,0.0053,answer_quality_failure
REQ-02283,2026-05-21 03:58:47,model_v1,prompt_v1,technical_support,0.592,False,False,True,True,0.635,0.661,False,2.34,1614,722,0.0076,retrieval_failure
REQ-02284,2026-05-21 04:13:21,model_v1,prompt_v1,account,0.902,True,False,True,True,0.861,0.899,True,1.94,1233,267,0.0041,none
REQ-02285,2026-05-21 04:13:41,model_v1,prompt_v1,policy,0.803,True,False,True,True,0.896,0.792,True,2.27,2373,470,0.0076,none
REQ-02286,2026-05-21 04:17:44,model_v1,prompt_v1,billing,0.932,True,False,True,True,0.884,0.754,True,1.78,3244,641,0.0103,none
REQ-02287,2026-05-21 04:22:05,model_v1,prompt_v1,product_question,0.732,True,False,True,True,0.683,0.802,True,3.0,2272,324,0.0065,grounding_failure
REQ-02288,2026-05-21 04:25:53,model_v1,prompt_v1,general,0.806,True,True,True,True,0.789,0.823,True,2.94,2013,390,0.0064,none
REQ-02289,2026-05-21 04:40:42,model_v1,prompt_v1,product_question,0.881,True,False,True,True,0.908,0.821,True,2.34,726,812,0.0063,none
REQ-02290,2026-05-21 05:22:54,model_v1,prompt_v1,billing,0.806,True,True,True,True,0.813,0.761,True,2.75,3496,665,0.011,none
REQ-02291,2026-05-21 06:17:03,model_v1,prompt_v1,general,0.675,True,False,True,True,0.782,0.803,True,2.6,941,572,0.0053,none
REQ-02292,2026-05-21 06:33:12,model_v1,prompt_v1,product_question,0.813,True,False,True,True,0.655,0.806,True,2.27,1380,190,0.0039,grounding_failure
REQ-02293,2026-05-21 06:36:16,model_v1,prompt_v1,technical_support,0.865,True,False,True,True,0.987,0.928,True,2.67,2182,673,0.0084,none
REQ-02294,2026-05-21 06:43:32,model_v1,prompt_v1,product_question,0.885,True,True,True,True,0.87,0.775,True,3.02,3189,246,0.0079,none
REQ-02295,2026-05-21 06:56:20,model_v1,prompt_v1,general,0.909,True,False,True,True,0.91,0.919,True,3.14,598,131,0.002,none
REQ-02296,2026-05-21 07:09:25,model_v1,prompt_v1,technical_support,0.695,True,True,True,True,0.81,0.702,True,2.44,3020,789,0.0108,answer_quality_failure
REQ-02297,2026-05-21 07:10:39,model_v1,prompt_v1,technical_support,0.946,True,False,True,True,1.0,0.841,True,2.54,3317,638,0.0105,none
REQ-02298,2026-05-21 07:32:53,model_v1,prompt_v1,technical_support,0.805,True,True,True,True,0.901,0.836,True,4.12,1564,214,0.0044,none
REQ-02299,2026-05-21 07:38:30,model_v1,prompt_v1,billing,0.617,True,False,True,True,0.644,0.718,True,2.52,1175,392,0.0047,grounding_failure
REQ-02300,2026-05-21 07:43:34,model_v1,prompt_v1,policy,0.888,True,True,True,True,0.758,0.841,True,2.93,3391,663,0.0108,none
REQ-02301,2026-05-21 07:56:25,model_v1,prompt_v1,billing,0.736,True,True,True,True,0.811,0.789,True,4.92,1650,691,0.0074,none
REQ-02302,2026-05-21 08:23:13,model_v1,prompt_v1,technical_support,0.921,True,False,True,True,0.981,0.84,True,1.92,735,336,0.0035,none
REQ-02303,2026-05-21 08:53:54,model_v1,prompt_v1,technical_support,0.87,True,False,True,True,0.899,0.748,False,1.91,2774,584,0.0091,answer_quality_failure
REQ-02304,2026-05-21 08:55:01,model_v1,prompt_v1,account,0.936,True,False,True,True,0.761,0.888,True,2.4,1119,543,0.0055,none
REQ-02305,2026-05-21 09:10:58,model_v1,prompt_v1,technical_support,0.861,True,False,True,True,1.0,0.902,True,2.93,1623,519,0.0064,none
REQ-02306,2026-05-21 10:32:43,model_v1,prompt_v1,product_question,0.933,True,False,True,True,0.868,0.857,True,2.58,2221,889,0.0098,none
REQ-02307,2026-05-21 11:01:26,model_v1,prompt_v1,account,0.7,True,False,True,False,0.814,0.742,False,3.38,1459,204,0.0041,invalid_structured_output
REQ-02308,2026-05-21 11:10:08,model_v1,prompt_v1,billing,0.869,True,True,True,True,0.731,0.829,True,4.93,1361,546,0.006,none
REQ-02309,2026-05-21 11:30:01,model_v1,prompt_v1,general,0.936,True,False,True,True,1.0,0.896,True,2.18,541,639,0.0049,none
REQ-02310,2026-05-21 11:44:13,model_v1,prompt_v1,general,0.709,True,False,True,True,0.83,0.819,True,2.82,1270,205,0.0038,none
REQ-02311,2026-05-21 12:15:29,model_v1,prompt_v1,technical_support,0.935,True,False,True,True,0.877,0.935,True,2.87,596,110,0.0019,none
REQ-02312,2026-05-21 12:23:50,model_v1,prompt_v1,technical_support,0.697,True,True,True,True,0.842,0.769,True,3.56,1740,330,0.0055,none
REQ-02313,2026-05-21 12:27:19,model_v1,prompt_v1,billing,0.668,True,False,True,True,0.746,0.723,False,2.16,1010,444,0.0047,answer_quality_failure
REQ-02314,2026-05-21 12:37:46,model_v1,prompt_v1,billing,0.926,True,False,True,True,0.96,0.922,True,2.17,1842,583,0.0072,none
REQ-02315,2026-05-21 12:43:50,model_v1,prompt_v1,technical_support,0.903,True,True,True,True,0.878,0.703,True,3.39,578,605,0.0048,answer_quality_failure
REQ-02316,2026-05-21 12:44:55,model_v1,prompt_v1,general,0.873,True,False,True,True,0.817,0.843,True,3.15,900,193,0.003,none
REQ-02317,2026-05-21 12:48:20,model_v1,prompt_v1,policy,0.359,False,False,True,True,0.66,0.48,True,1.81,3306,285,0.0083,retrieval_failure
REQ-02318,2026-05-21 12:52:26,model_v1,prompt_v1,technical_support,0.95,True,True,True,True,0.95,0.94,True,4.17,1726,825,0.0084,none
REQ-02319,2026-05-21 13:06:20,model_v1,prompt_v1,general,0.978,True,False,True,True,0.838,0.954,True,2.0,3151,115,0.007,none
REQ-02320,2026-05-21 13:38:53,model_v1,prompt_v1,technical_support,0.704,True,False,True,True,0.768,0.606,True,2.8,1169,357,0.0045,answer_quality_failure
REQ-02321,2026-05-21 14:00:54,model_v1,prompt_v1,account,0.734,True,False,True,True,0.826,0.827,True,2.21,3366,308,0.0086,none
REQ-02322,2026-05-21 14:08:20,model_v1,prompt_v1,technical_support,0.888,True,True,True,True,0.955,0.882,True,3.22,1934,324,0.0058,none
REQ-02323,2026-05-21 14:55:18,model_v1,prompt_v1,account,0.901,True,True,True,True,1.0,0.935,True,4.53,3274,399,0.0089,none
REQ-02324,2026-05-21 15:43:25,model_v1,prompt_v1,general,0.749,True,True,True,True,0.831,0.855,True,2.3,1129,154,0.0032,none
REQ-02325,2026-05-21 16:43:53,model_v1,prompt_v1,technical_support,0.911,True,True,True,True,0.841,0.884,True,2.77,3185,512,0.0094,none
REQ-02326,2026-05-21 16:43:59,model_v1,prompt_v1,product_question,0.877,True,True,True,True,0.855,0.866,False,2.89,1973,651,0.0079,none
REQ-02327,2026-05-21 16:46:09,model_v1,prompt_v1,technical_support,0.857,True,False,True,True,0.949,0.803,True,2.15,2350,426,0.0073,none
REQ-02328,2026-05-21 16:53:01,model_v1,prompt_v1,general,0.945,True,False,True,True,0.865,0.839,True,1.8,1549,407,0.0055,none
REQ-02329,2026-05-21 16:55:14,model_v1,prompt_v1,product_question,0.914,True,False,True,True,0.909,1.0,True,2.46,2666,643,0.0092,none
REQ-02330,2026-05-21 17:05:32,model_v1,prompt_v1,technical_support,0.656,True,False,True,True,0.692,0.778,False,1.87,658,660,0.0053,grounding_failure
REQ-02331,2026-05-21 17:06:57,model_v1,prompt_v1,billing,0.887,True,True,False,True,0.854,0.84,True,4.33,1502,549,0.0063,tool_selection_failure
REQ-02332,2026-05-21 17:22:20,model_v1,prompt_v1,general,0.805,True,False,True,True,0.807,0.756,True,2.16,1912,554,0.0071,none
REQ-02333,2026-05-21 17:29:37,model_v1,prompt_v1,technical_support,0.68,True,False,True,True,0.758,0.767,True,2.17,667,286,0.003,none
REQ-02334,2026-05-21 17:56:04,model_v1,prompt_v1,account,0.821,True,True,True,True,0.824,0.799,True,4.0,1785,768,0.0082,none
REQ-02335,2026-05-21 18:03:38,model_v1,prompt_v1,general,0.585,False,True,True,True,0.567,0.789,True,2.5,1577,124,0.0039,retrieval_failure
REQ-02336,2026-05-21 18:04:32,model_v1,prompt_v1,billing,0.831,True,False,True,True,0.926,0.939,True,1.91,2435,170,0.0059,none
REQ-02337,2026-05-21 18:43:04,model_v1,prompt_v1,account,0.871,True,False,True,True,0.944,0.828,True,2.35,2627,423,0.0078,none
REQ-02338,2026-05-21 19:05:00,model_v1,prompt_v1,technical_support,0.673,True,False,True,True,0.752,0.697,True,2.66,3336,135,0.0075,answer_quality_failure
REQ-02339,2026-05-21 19:41:41,model_v1,prompt_v1,technical_support,0.8,True,True,True,True,0.908,0.824,True,2.65,2241,348,0.0066,none
REQ-02340,2026-05-21 19:48:52,model_v1,prompt_v1,technical_support,0.751,True,False,True,True,0.84,0.875,True,1.76,591,696,0.0054,none
REQ-02341,2026-05-21 19:53:29,model_v1,prompt_v1,account,0.815,True,False,True,True,0.885,0.904,True,2.34,2176,378,0.0066,none
REQ-02342,2026-05-21 20:00:19,model_v1,prompt_v1,billing,0.743,True,False,True,True,0.806,0.655,True,2.33,1265,768,0.0071,answer_quality_failure
REQ-02343,2026-05-21 20:18:21,model_v1,prompt_v1,billing,0.705,True,True,True,True,0.811,0.795,True,3.22,2973,498,0.0089,none
REQ-02344,2026-05-21 20:27:19,model_v1,prompt_v1,billing,0.836,True,False,True,True,0.771,0.889,True,2.4,1284,548,0.0059,none
REQ-02345,2026-05-21 20:36:25,model_v1,prompt_v1,general,0.615,True,False,True,True,0.677,0.683,True,3.05,1319,708,0.0069,grounding_failure
REQ-02346,2026-05-21 20:56:26,model_v1,prompt_v1,product_question,0.799,True,True,True,True,0.718,0.822,True,3.65,3405,622,0.0105,none
REQ-02347,2026-05-21 20:58:01,model_v1,prompt_v1,technical_support,0.76,True,False,True,True,0.711,0.884,True,2.6,1015,144,0.0029,none
REQ-02348,2026-05-21 21:15:35,model_v1,prompt_v1,technical_support,0.986,True,True,True,True,1.0,1.0,True,3.65,3050,806,0.0109,none
REQ-02349,2026-05-21 21:19:35,model_v1,prompt_v1,product_question,0.836,True,True,True,True,0.873,0.874,True,3.29,2600,846,0.0103,none
REQ-02350,2026-05-21 21:37:06,model_v1,prompt_v1,billing,0.318,False,True,True,True,0.472,0.532,True,2.96,946,755,0.0064,retrieval_failure
REQ-02351,2026-05-21 22:01:19,model_v1,prompt_v1,account,0.89,True,False,True,True,0.811,0.851,True,2.51,1822,791,0.0084,none
REQ-02352,2026-05-21 22:10:02,model_v1,prompt_v1,product_question,0.784,True,True,True,True,0.713,0.815,True,4.52,1378,669,0.0068,none
REQ-02353,2026-05-21 22:16:02,model_v1,prompt_v1,technical_support,0.847,True,False,True,True,0.766,0.811,True,2.08,3285,693,0.0107,none
REQ-02354,2026-05-21 22:17:11,model_v1,prompt_v1,policy,0.709,True,False,True,True,0.718,0.812,False,1.85,1477,399,0.0053,none
REQ-02355,2026-05-21 22:26:07,model_v1,prompt_v1,general,0.664,True,False,True,True,0.533,0.62,True,2.82,1811,213,0.0049,grounding_failure
REQ-02356,2026-05-21 22:30:27,model_v1,prompt_v1,policy,0.87,True,True,True,True,0.929,0.837,True,2.9,1299,583,0.0061,none
REQ-02357,2026-05-21 22:48:27,model_v1,prompt_v1,account,0.939,True,False,True,True,0.932,0.882,True,2.74,1445,861,0.0081,none
REQ-02358,2026-05-21 22:54:46,model_v1,prompt_v1,billing,0.726,True,False,True,True,0.801,0.851,True,1.83,1941,355,0.006,none
REQ-02359,2026-05-21 22:55:31,model_v1,prompt_v1,billing,0.962,True,False,True,True,0.97,0.973,True,2.08,2836,380,0.008,none
REQ-02360,2026-05-21 22:55:46,model_v1,prompt_v1,policy,0.97,True,False,True,True,0.928,0.937,True,2.55,1079,204,0.0034,none
REQ-02361,2026-05-21 22:58:29,model_v1,prompt_v1,general,0.79,True,False,True,True,0.829,0.834,True,2.21,1316,716,0.0069,none
REQ-02362,2026-05-21 23:16:10,model_v1,prompt_v1,general,0.738,True,True,True,True,0.777,0.657,False,3.8,1534,128,0.0038,answer_quality_failure
REQ-02363,2026-05-21 23:21:55,model_v1,prompt_v1,account,0.874,True,True,True,True,0.97,0.925,True,3.51,2528,220,0.0064,none
REQ-02364,2026-05-21 23:28:24,model_v1,prompt_v1,policy,0.54,False,False,True,True,0.588,0.573,True,2.29,1040,230,0.0035,retrieval_failure
REQ-02365,2026-05-21 23:52:46,model_v1,prompt_v1,technical_support,0.839,True,True,True,True,0.903,0.812,True,3.57,2102,701,0.0084,none
REQ-02366,2026-05-22 00:01:40,model_v1,prompt_v1,policy,0.82,True,False,True,True,0.758,0.995,True,2.23,2607,234,0.0066,none
REQ-02367,2026-05-22 00:05:24,model_v1,prompt_v1,technical_support,0.985,True,True,True,True,0.859,0.937,True,3.35,2700,448,0.0081,none
REQ-02368,2026-05-22 00:40:03,model_v1,prompt_v1,billing,0.923,True,True,True,True,0.797,0.872,True,4.11,520,543,0.0043,none
REQ-02369,2026-05-22 00:41:42,model_v1,prompt_v1,billing,0.818,True,True,True,True,0.696,0.777,False,3.71,3166,705,0.0106,grounding_failure
REQ-02370,2026-05-22 00:42:56,model_v1,prompt_v1,general,0.681,True,False,True,True,0.76,0.82,False,2.14,2087,860,0.0093,none
REQ-02371,2026-05-22 00:51:57,model_v1,prompt_v1,technical_support,0.808,True,True,True,True,0.753,0.735,True,4.73,1286,104,0.0032,answer_quality_failure
REQ-02372,2026-05-22 00:53:37,model_v1,prompt_v1,technical_support,0.725,True,False,True,True,0.794,0.739,True,3.75,2241,528,0.0076,answer_quality_failure
REQ-02373,2026-05-22 01:04:07,model_v1,prompt_v1,technical_support,0.8,True,False,True,True,0.934,0.911,False,2.39,2728,272,0.0071,none
REQ-02374,2026-05-22 01:16:26,model_v1,prompt_v1,technical_support,0.606,True,False,True,True,0.662,0.687,True,1.94,1470,283,0.0046,grounding_failure
REQ-02375,2026-05-22 01:19:22,model_v1,prompt_v1,general,0.871,True,True,True,True,0.892,0.887,True,2.95,2886,651,0.0097,none
REQ-02376,2026-05-22 01:30:38,model_v1,prompt_v1,billing,0.877,True,True,True,True,0.942,0.842,True,2.83,1536,710,0.0073,none
REQ-02377,2026-05-22 01:32:23,model_v1,prompt_v1,billing,0.948,True,True,True,True,0.937,0.944,True,3.52,2826,470,0.0085,none
REQ-02378,2026-05-22 01:33:25,model_v1,prompt_v1,policy,0.956,True,True,True,True,0.93,0.879,True,4.25,1799,409,0.0061,none
REQ-02379,2026-05-22 01:35:43,model_v1,prompt_v1,technical_support,0.75,True,False,True,True,0.67,0.657,True,3.67,1793,164,0.0046,grounding_failure
